table_name,last_updated,paused,state,sync_status
time_attendance_open_time_off_summary_drawer,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
retirement_navigate_rollover_withdrawal_tab_2,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
time_attendance_edit_punch_tile_note,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
time_attendance_open_time_off_balance_options,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
retirement_navigate_rollover_withdrawal_details,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
help_email_assigned_specialist_bulldozer,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
help_learn_more_employee_registration,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
combo_events_up_vote_help_article,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
user_launch_finfit,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
retirement_view_ror_previous_month,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
documents_apply_signature,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
help_view_contextual_topic_bulldozer,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
retirement_open_estimate_payment_drawer,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
payroll_open_more_options,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
human_resources_go_to_bridge_app,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
retirement_save_add_rollover_withdrawal_bank_account,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
check_stubs_go_to_payactiv,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
dashboard_navigate_task_category,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
help_view_quick_start_learning_b_,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
user_click_any_my_perks_nocorestream,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
company_start_edit_paychex_pre_check_settings,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
workers_compensation_cancel_create_certificate,"July 31, 2025, 9:18 AM",true,disabled,not_syncing_yet
retirement_navigate_rollover_withdrawal_history,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
hiring_left_navigation_hiring,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
check_stubs_confirm_review_check_stub,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
help_close_help_bulldozer_2,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
human_resources_navigate_california_pay_data_dashboard,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
help_open_share_options,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
retirement_start_edit_benefits_enrollment,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
check_stubs_open_check_details_drawer_l_,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
company_go_to_role_and_permissions,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
workers_compensation_navigate_history_tab,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
time_attendance_navigate_time_off_tab,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
help_open_help_bulldozer_from_qualified_birth_and_adoptions_drawer,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
payroll_view_payroll_journal_report,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
human_resources_save_report_issue,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
payroll_center_resume_payroll,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
analytics_reports_retention_insights_company_directory_single_employee,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
people_complete_direct_deposit_worker_onboarding_task,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
retirement_left_navigation_401k_non_mandate_pendo,"July 31, 2025, 9:15 AM",true,disabled,not_syncing_yet
help_view_help_category,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
retirement_click_wrong_contact_401k_non_mandate_pendo,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
retirement_select_special_withdrawal,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
company_save_add_custom_fields,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
company_finish_registration_guide,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
hiring_open_findem_model,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
people_start_schedule_time_off_p_,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
workers_compensation_open_quick_reports,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
people_left_navigation_company_directory,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
people_start_terminate_employee,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
people_save_edit_personal_info,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
payroll_center_start_payroll,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
company_view_role_details,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
retirement_open_help_bulldozer_rollover_withdrawal,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
time_attendance_punch_begin_break,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
general_ledger_left_navigation_general_ledger,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
documents_view_document_s_,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
retirement_submit_special_withdrawal,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
help_select_sub_category,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
people_expand_people_list_category,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
health_benefits_view_employee_benefit_details,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
health_benefits_continue_benefits_enrollment,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
time_attendance_punch_begin_meal,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
retirement_click_close_401k_mandate_pendo,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
time_attendance_close_time_off_summary_drawer,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
time_attendance_start_edit_time_card,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
workers_compensation_download_resend_certificate,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
retirement_back_to_rollover_withdrawal_history,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
retirement_navigate_start_rollover_withdrawal,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
workers_compensation_sort_transaction_date_transactions,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
retirement_navigate_tab_selection,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
analytics_reports_navigate_visier,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
time_attendance_navigate_time_card_details,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
workers_compensation_navigate_transactions_tab,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
retirement_download_rollover_withdrawal_tax_documents,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
time_attendance_start_transfer,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
dashboard_open_payroll_reports,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
people_view_persons_time_off,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
people_complete_emergency_contacts_worker_onboarding_task,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
people_navigate_dashboard,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
retirement_open_pep_documents_drawer,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
retirement_navigate_summary_tab,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
workers_compensation_view_policy_class_codes_rates,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
retirement_left_navigation_benefits_account_pba_,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
workers_compensation_view_policy_holders,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
people_change_personal_address_field,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
user_navigate_h_r_block_ph_,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
retirement_start_request_a_loan,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
retirement_click_mandate_law_link_401k_non_mandate_pendo,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
analytics_reports_navigate_visier_pp_,"July 31, 2025, 9:13 AM",true,disabled,not_syncing_yet
combo_events_stats_pack_tax_documents,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
people_view_employment_snapshot_talent_dashboard,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
time_attendance_navigate_availability_schedule,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
people_start_assign_training_admin,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
retirement_open_manage_investments_drawer,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
company_left_navigation_company_locations,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
time_attendance_punch_end_break,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
check_stubs_view_check_stub_details,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
health_benefits_start_filter_employees,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
dashboard_navigate_employee_status_board_db_,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
time_attendance_navigate_blended_experience,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
people_complete_federal_tax_worker_onboarding_task,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
documents_start_employment_disclosures_drawer,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
custom_events_login_initial_login_mobile,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
time_attendance_punch_start_clock_out,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
time_attendance_punch_end_meal,"July 31, 2025, 9:10 AM",true,disabled,not_syncing_yet
people_start_add_person_employee,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
check_stubs_start_report_issue,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
documents_go_to_hiretech_onboarding_i_9_task,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
documents_save_employment_disclosure,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
people_cancel_sign_tax_document,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
help_search_help_center,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
check_stubs_open_check_details_drawer,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
retirement_start_special_withdrawal,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
company_save_add_worker_template_add_person,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
pendo_go_to_lendio_40k_bucket,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
company_left_navigation_company_details,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
time_attendance_navigate_summary_tab,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
human_resources_save_import_review,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
retirement_click_show_me_how_401k_mandate_pendo,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
payroll_center_start_edit_pay_period,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
tax_documents_navigate_turbo_tax,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
people_view_employee_info,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
documents_save_upload_onboarding_document,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
check_stubs_expand_or_collapse_check_details_deductions,"July 31, 2025, 9:04 AM",true,disabled,not_syncing_yet
human_resources_left_navigation_human_resources,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
retirement_start_edit_contributions,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
check_stubs_back_to_check_stubs,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
hiring_click_disagree_findem_notification,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
my_perks_navigate_all_state_home,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
people_next_step_address_verification_state_taxes,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
retirement_begin_change_future_contributions,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
company_start_edit_role,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
retirement_left_navigation_my_retirement,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
analytics_reports_open_search_visier,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
payroll_open_paychex_pre_check_learn_more,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
workers_compensation_disable_automatic_certificate_renewal,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
time_attendance_punch_cancel_clock_out,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
retirement_start_edit_goalposts,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
time_attendance_navigate_back_to_classic,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
check_stubs_back_to_checks_for_review,"July 31, 2025, 9:01 AM",true,disabled,not_syncing_yet
people_save_edit_direct_deposit,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
user_launch_payactiv,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
retirement_navigate_statement_history_tab,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
human_resources_save_voluntary_self_identification,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
documents_open_form_viewer_t_,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
global_click_any_post_login,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
user_learn_more_payactiv,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
help_combo_event_paychex_assistant,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
health_benefits_download_benefits_summary,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
human_resources_save_edit_employee_eeo_info,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
retirement_begin_rollover_withdrawal,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
hiring_close_findem_notification,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
my_perks_navigate_all_state_auto,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
payroll_view_payment_timing_options,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
analytics_reports_download_quick_report,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
help_play_wistia_video_hc_,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
people_search_people_list,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
time_attendance_navigate_employee_details,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
company_change_company_address_field,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
help_view_quick_start_training_hc_,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
my_perks_launch_corestream,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
time_attendance_refresh_employee_status_board,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
hiring_go_to_wotc_equifax,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
retirement_navigate_active_loan_view,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
help_close_help_bulldozer_3,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
global_pageview_any_logged_in_page,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
people_left_navigation_my_pay,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
help_view_related_article_bulldozer,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
time_attendance_any_punch,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
people_save_manage_emergency_contacts,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
people_start_benefits_worker_onboarding_task,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
health_benefits_navigate_health_benefits,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
retirement_begin_change_current_investments,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
people_open_people_list_dash_,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
combo_events_stats_pack_reporting_usage,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
retirement_begin_start_special_withdrawal,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
health_benefits_download_smart_solution_plus_details,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
check_stubs_download_check_stubs_pd_,"July 31, 2025, 9:00 AM",true,disabled,not_syncing_yet
combo_events_employee_registration_tile_usage,"July 31, 2025, 8:59 AM",true,disabled,not_syncing_yet
combo_events_stats_pack_worker_onboarding_tasks_completed,"July 31, 2025, 8:59 AM",true,disabled,not_syncing_yet
retirement_view_ror_current_date,"July 31, 2025, 8:59 AM",true,disabled,not_syncing_yet
my_perks_navigate_paypal,"July 31, 2025, 8:59 AM",true,disabled,not_syncing_yet
help_un_favorite_help_article_bulldozer,"July 31, 2025, 8:59 AM",true,disabled,not_syncing_yet
time_attendance_left_navigation_time_attendance,"July 31, 2025, 8:59 AM",true,disabled,not_syncing_yet
payroll_navigate_edit_payroll,"July 31, 2025, 8:59 AM",true,disabled,not_syncing_yet
help_copy_help_article_link,"July 31, 2025, 8:59 AM",true,disabled,not_syncing_yet
people_next_step_forms_state_taxes,"July 31, 2025, 8:59 AM",true,disabled,not_syncing_yet
help_open_help_article_bulldozer_g_,"July 31, 2025, 8:59 AM",true,disabled,not_syncing_yet
human_resources_confirm_voluntary_self_identification_prompt,"July 31, 2025, 8:59 AM",true,disabled,not_syncing_yet
retirement_navigate_new_experience,"July 31, 2025, 8:59 AM",true,disabled,not_syncing_yet
global_pageview_my_perks,"July 31, 2025, 8:59 AM",true,disabled,not_syncing_yet
custom_events_combine_reports_option,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
help_left_navigation_help_center,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
payroll_submit_paychex_pre_check_send_all,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
retirement_navigate_contributions,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
payroll_open_bulldozer_backdated_payroll,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
company_save_edit_state_local_tax,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
analytics_reports_download_live_report_details_csv,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
health_benefits_save_finish_later_benefits_enrollment,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
people_start_emergency_contacts_worker_onboarding_task,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
retirement_navigate_account_activity,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
time_attendance_punch_clock_in,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
company_save_add_edit_address,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
people_open_approval_request_details,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
retirement_click_left_navigation_401k_pendo,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
analytics_reports_navigate_company_insights,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
hiring_save_job_posting_job_posting_wizard,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
payroll_center_save_edit_layout_settings,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
check_stubs_close_review_check_stubs_drawer_combo,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
help_navigate_take_me_there_link,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
help_open_help_bulldozer_from_domestic_supports_withdrawals_drawer,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
time_attendance_click_any_taa_usage_by_stage_app,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
payroll_navigate_payroll_center,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
user_launch_corestream,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
retirement_open_available_investments_drawer,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
user_open_corestream_drawer,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
my_perks_launch_get_started_corestream,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
analytics_reports_navigate_compensation_benchmarking,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
documents_apply_acknowledgement,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
combo_events_top_events_accountant_filterd,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
people_save_sign_tax_document,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
time_attendance_save_time_off_request,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
people_open_people_list_options,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
people_view_persons_taxes,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
help_view_help_article_cash_requirements_report,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
pendo_go_to_lendio_105k_bucket,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
people_view_persons_profile,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
hiring_open_findem_model_t_,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
people_start_form_i_9_worker_onboarding_task,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
time_attendance_punch_confirm_clock_out,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
help_go_to_watch_help_video,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
my_perks_navigation_my_perks,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
people_start_federal_tax_worker_onboarding_task,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
help_copy_link_share_options_hc_,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
analytics_reports_back_to_previous_page_visier,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
my_perks_left_navigation_my_perks,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
workers_compensation_sort_check_date_transactions,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
help_un_favorite_article,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
payroll_view_cash_requirements_report,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
retirement_submit_rollover_withdrawal,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
framework_left_navigation_health_benefits_flk_,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
retirement_click_wrong_contact_401k_mandate_pendo,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
retirement_close_emergency_personal_expense_withdrawals_drawer,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
time_attendance_start_edit_work_details,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
user_launch_connected_application,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
help_down_vote_help_article,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
company_left_navigation_company_settings,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
payroll_submit_payroll_s_combo_event,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
workers_compensation_back_to_policy_list,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
year_end_reporting_enable_paperless_delivery_of_w_2,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
user_launch_finfit_up_,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
retirement_navigate_loans_tab,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
my_perks_payactiv_checkstub_tile,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
check_stubs_close_review_check_details_drawer,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
dashboard_navigate_my_perks_task,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
dashboard_open_live_reports_d_,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
analytics_reports_open_retention_insights_drawer,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
payroll_view_all_preprocessing_reports,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
people_skip_edit_direct_deposit,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
time_attendance_view_more_punch_options,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
people_save_state_taxes,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
people_open_time_off_request_drawer,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
user_open_finfit_drawer,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
human_resources_submit_assigned_performance_review,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
help_print_help_article_hc_,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
help_back_to_previous_page_hc_,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
help_click_search_box_bulldozer,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
retirement_click_mandate_law_link_401k_mandate_pendo,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
help_view_related_article,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
combo_events_stats_pack_human_resources_usage,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
retirement_open_401k_opt_out_drawer,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
help_navigate_favorite_articles_guides,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
people_open_person_drawer,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
payroll_center_save_edit_view_settings,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
time_attendance_navigate_batch_actions_stage,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
check_stubs_close_review_check_details_drawer_screen_overlay,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
retirement_previous_step_special_withdrawal,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
workers_compensation_save_resend_certificate,"July 31, 2025, 8:49 AM",true,disabled,not_syncing_yet
